overall_step,Hoppy
4.0,0.02906976744186046
4.0,0.02906976744186046
3.0,0.02906976744186046
3.5,0.02906976744186046
3.0,0.02906976744186046
3.0,0.02906976744186046
4.0,0.02906976744186046
3.5,0.02906976744186046
5.0,0.07558139534883722
3.0,0.07558139534883722
3.0,0.07558139534883722
4.0,0.07558139534883722
4.0,0.07558139534883722
3.0,0.07558139534883722
3.5,0.07558139534883722
3.5,0.07558139534883722
3.5,0.07558139534883722
4.0,0.07558139534883722
5.0,0.0872093023255814
3.0,0.0872093023255814
3.0,0.0872093023255814
4.0,0.0872093023255814
3.0,0.0872093023255814
3.5,0.0872093023255814
3.0,0.0872093023255814
4.0,0.0872093023255814
4.5,0.0872093023255814
4.0,0.0872093023255814
3.0,0.0872093023255814
3.5,0.0872093023255814
3.0,0.0872093023255814
3.5,0.0872093023255814
4.0,0.0872093023255814
4.5,0.0872093023255814
3.0,0.0872093023255814
4.0,0.0872093023255814
3.5,0.0872093023255814
4.5,0.0872093023255814
4.0,0.0872093023255814
3.0,0.0872093023255814
4.0,0.0872093023255814
3.5,0.0872093023255814
3.0,0.0872093023255814
3.0,0.0872093023255814
4.0,0.4476744186046511
4.0,0.4476744186046511
4.0,0.4476744186046511
3.0,0.4476744186046511
4.0,0.4476744186046511
3.5,0.4476744186046511
3.5,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
4.0,0.4476744186046511
3.0,0.4476744186046511
4.0,0.4476744186046511
4.0,0.4476744186046511
3.0,0.4476744186046511
3.5,0.4476744186046511
4.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.5,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.5,0.4476744186046511
3.0,0.4476744186046511
4.0,0.4476744186046511
3.0,0.4476744186046511
4.0,0.4476744186046511
3.0,0.4476744186046511
3.5,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.5,0.4476744186046511
4.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.0,0.4476744186046511
3.5,0.4476744186046511
3.5,0.4476744186046511
3.0,0.4476744186046511
5.0,0.4476744186046511
3.0,0.4476744186046511
3.5,0.4476744186046511
4.0,0.4476744186046511
3.0,0.12209302325581395
4.0,0.12209302325581395
4.0,0.12209302325581395
5.0,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
4.0,0.12209302325581395
5.0,0.12209302325581395
3.5,0.12209302325581395
3.5,0.12209302325581395
3.5,0.12209302325581395
3.5,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
3.5,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
3.5,0.12209302325581395
4.5,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
4.0,0.12209302325581395
3.5,0.12209302325581395
3.5,0.12209302325581395
3.0,0.12209302325581395
5.0,0.12209302325581395
3.0,0.12209302325581395
4.0,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
3.5,0.12209302325581395
3.5,0.12209302325581395
3.0,0.12209302325581395
4.0,0.12209302325581395
3.0,0.12209302325581395
4.0,0.12209302325581395
3.0,0.12209302325581395
3.5,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
3.5,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
3.5,0.12209302325581395
4.0,0.12209302325581395
3.5,0.12209302325581395
4.0,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
4.0,0.12209302325581395
4.0,0.12209302325581395
3.0,0.12209302325581395
3.0,0.12209302325581395
4.0,0.12209302325581395
3.5,0.12209302325581395
3.5,0.12209302325581395
3.5,0.12209302325581395
3.5,0.12209302325581395
4.0,0.12209302325581395
4.0,0.12209302325581395
3.0,0.12209302325581395
4.0,0.12209302325581395
3.0,0.12209302325581395
3.0,0.2965116279069767
4.0,0.2965116279069767
5.0,0.2965116279069767
3.5,0.2965116279069767
5.0,0.2965116279069767
3.0,0.2965116279069767
3.0,0.2965116279069767
3.5,0.2965116279069767
4.0,0.19767441860465113
5.0,0.19767441860465113
3.5,0.19767441860465113
3.5,0.19767441860465113
3.0,0.19767441860465113
3.0,0.19767441860465113
3.0,0.19767441860465113
3.0,0.19767441860465113
3.0,0.19767441860465113
3.0,0.19767441860465113
4.0,0.19767441860465113
3.0,0.19767441860465113
3.5,0.19767441860465113
3.5,0.19767441860465113
3.0,0.19767441860465113
3.0,0.19767441860465113
3.5,0.19767441860465113
3.0,0.19767441860465113
3.5,0.19767441860465113
3.0,0.19767441860465113
3.0,0.19767441860465113
4.0,0.19767441860465113
3.0,0.19767441860465113
4.5,0.19767441860465113
3.5,0.19767441860465113
4.0,0.19767441860465113
4.0,0.19767441860465113
4.0,0.19767441860465113
4.0,0.19767441860465113
4.0,0.19767441860465113
3.5,0.19767441860465113
3.5,0.19767441860465113
4.0,0.19767441860465113
3.5,0.19767441860465113
3.0,0.4069767441860465
5.0,0.4069767441860465
3.0,0.4069767441860465
4.0,0.4069767441860465
4.0,0.4069767441860465
3.0,0.4069767441860465
3.5,0.4069767441860465
4.0,0.4069767441860465
4.0,0.4069767441860465
4.0,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
5.0,0.4069767441860465
3.5,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
4.0,0.4069767441860465
3.0,0.4069767441860465
3.0,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
3.5,0.4069767441860465
4.0,0.4069767441860465
3.0,0.4069767441860465
4.0,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
4.0,0.4069767441860465
3.0,0.4069767441860465
3.5,0.4069767441860465
4.5,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
3.0,0.4069767441860465
3.0,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
4.0,0.4069767441860465
4.0,0.4069767441860465
3.5,0.4069767441860465
4.0,0.4069767441860465
4.0,0.4069767441860465
4.5,0.4069767441860465
4.0,0.4069767441860465
3.0,0.4069767441860465
4.0,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
4.0,0.4069767441860465
3.5,0.4069767441860465
3.5,0.4069767441860465
4.0,0.4069767441860465
4.0,0.4069767441860465
4.0,0.4069767441860465
3.0,0.4069767441860465
3.5,0.4069767441860465
3.5,0.4069767441860465
3.5,0.4069767441860465
3.0,0.4069767441860465
3.0,0.6976744186046512
5.0,0.6976744186046512
3.0,0.6976744186046512
3.0,0.6976744186046512
5.0,0.6976744186046512
4.0,0.6976744186046512
5.0,0.6976744186046512
4.0,0.6976744186046512
3.5,0.6976744186046512
3.5,0.6976744186046512
5.0,0.6976744186046512
4.0,0.6976744186046512
3.5,0.6976744186046512
3.5,0.6976744186046512
3.0,0.6976744186046512
5.0,0.06395348837209304
3.0,0.06395348837209304
4.0,0.06395348837209304
4.0,0.06395348837209304
4.0,0.06395348837209304
3.0,0.12209302325581395
4.0,0.12209302325581395
3.0,0.12209302325581395
3.5,0.12209302325581395
3.0,0.37790697674418605
3.5,0.37790697674418605
3.0,0.37790697674418605
4.5,0.37790697674418605
4.0,0.37790697674418605
3.5,0.37790697674418605
4.0,0.37790697674418605
4.5,0.37790697674418605
4.0,0.37790697674418605
3.0,0.37790697674418605
3.5,0.37790697674418605
3.0,0.37790697674418605
4.0,0.37790697674418605
3.0,0.37790697674418605
3.0,0.37790697674418605
4.5,0.11046511627906977
3.0,0.11046511627906977
3.0,0.11046511627906977
3.0,0.11046511627906977
4.0,0.11046511627906977
4.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
4.0,0.27325581395348836
3.0,0.27325581395348836
4.5,0.27325581395348836
3.5,0.27325581395348836
4.0,0.27325581395348836
4.0,0.27325581395348836
4.0,0.27325581395348836
3.5,0.27325581395348836
3.0,0.27325581395348836
4.0,0.27325581395348836
4.0,0.27325581395348836
3.5,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.5,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
4.5,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.5,0.27325581395348836
3.5,0.27325581395348836
4.0,0.27325581395348836
4.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.5,0.27325581395348836
3.5,0.27325581395348836
4.0,0.27325581395348836
3.5,0.27325581395348836
3.0,0.27325581395348836
3.5,0.27325581395348836
3.0,0.27325581395348836
3.5,0.27325581395348836
3.0,0.27325581395348836
3.5,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
3.0,0.27325581395348836
4.0,0.27325581395348836
3.5,0.23837209302325582
5.0,0.23837209302325582
3.0,0.23837209302325582
4.5,0.23837209302325582
4.0,0.23837209302325582
5.0,0.23837209302325582
4.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
4.0,0.23837209302325582
4.0,0.23837209302325582
4.5,0.23837209302325582
4.0,0.23837209302325582
3.0,0.23837209302325582
3.5,0.23837209302325582
3.5,0.23837209302325582
4.5,0.23837209302325582
3.5,0.23837209302325582
3.5,0.23837209302325582
3.5,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
4.0,0.23837209302325582
5.0,0.23837209302325582
3.5,0.23837209302325582
3.0,0.23837209302325582
4.0,0.23837209302325582
3.5,0.23837209302325582
3.5,0.23837209302325582
4.0,0.23837209302325582
3.5,0.23837209302325582
3.0,0.23837209302325582
4.0,0.23837209302325582
4.0,0.23837209302325582
4.5,0.23837209302325582
4.0,0.23837209302325582
3.0,0.23837209302325582
3.5,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
5.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
4.5,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
4.5,0.23837209302325582
3.0,0.23837209302325582
4.5,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
4.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
4.0,0.23837209302325582
3.5,0.23837209302325582
3.0,0.23837209302325582
3.0,0.23837209302325582
3.5,0.23837209302325582
3.0,0.23837209302325582
3.5,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
5.0,0.3313953488372093
3.0,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
4.5,0.3313953488372093
4.0,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
4.0,0.3313953488372093
4.0,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.5,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
4.0,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
4.0,0.3313953488372093
3.5,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
3.5,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.5,0.3313953488372093
3.0,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
4.0,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.0,0.3313953488372093
3.5,0.3313953488372093
4.0,0.3313953488372093
3.0,0.3313953488372093
4.0,0.02906976744186046
3.0,0.02906976744186046
3.0,0.02906976744186046
4.0,0.02906976744186046
5.0,0.02906976744186046
3.0,0.02906976744186046
4.0,0.02906976744186046
4.0,0.02906976744186046
3.0,0.02906976744186046
3.0,0.02906976744186046
3.0,0.02906976744186046
3.0,0.02906976744186046
3.0,0.02906976744186046
5.0,0.04651162790697676
4.0,0.04651162790697676
3.0,0.04651162790697676
3.5,0.04651162790697676
5.0,0.04651162790697676
3.5,0.04651162790697676
3.5,0.18023255813953487
3.0,0.18023255813953487
4.5,0.18023255813953487
3.0,0.18023255813953487
3.5,0.18023255813953487
3.5,0.18023255813953487
3.5,0.18023255813953487
3.5,0.18023255813953487
3.0,0.18023255813953487
3.5,0.18023255813953487
3.0,0.18023255813953487
3.5,0.18023255813953487
5.0,0.18023255813953487
3.0,0.18023255813953487
3.5,0.06395348837209304
3.0,0.06395348837209304
4.0,0.27906976744186046
3.0,0.27906976744186046
4.5,0.27906976744186046
3.5,0.27906976744186046
5.0,0.27906976744186046
3.0,0.27906976744186046
3.0,0.27906976744186046
3.5,0.27906976744186046
3.0,0.27906976744186046
3.5,0.27906976744186046
3.0,0.27906976744186046
3.5,0.27906976744186046
3.0,0.27906976744186046
3.0,0.27906976744186046
3.0,0.27906976744186046
3.0,0.27906976744186046
4.5,0.27906976744186046
3.0,0.27906976744186046
3.0,0.27906976744186046
3.5,0.27906976744186046
3.5,0.27906976744186046
3.0,0.27906976744186046
3.0,0.27906976744186046
3.0,0.27906976744186046
3.0,0.27906976744186046
3.0,0.017441860465116275
3.0,0.017441860465116275
3.5,0.017441860465116275
4.5,0.1744186046511628
4.0,0.1744186046511628
4.0,0.1744186046511628
4.0,0.1744186046511628
4.0,0.1744186046511628
4.0,0.1744186046511628
4.0,0.1744186046511628
4.5,0.1744186046511628
3.0,0.1744186046511628
4.0,0.1744186046511628
4.5,0.1744186046511628
5.0,0.07558139534883722
5.0,0.07558139534883722
3.5,0.07558139534883722
4.0,0.07558139534883722
3.5,0.07558139534883722
3.0,0.07558139534883722
3.0,0.07558139534883722
3.0,0.07558139534883722
3.0,0.07558139534883722
3.0,0.07558139534883722
3.5,0.07558139534883722
3.0,0.07558139534883722
4.0,0.07558139534883722
4.0,0.07558139534883722
3.0,0.07558139534883722
4.0,0.07558139534883722
4.0,0.07558139534883722
3.0,0.07558139534883722
3.5,0.07558139534883722
3.5,0.07558139534883722
5.0,0.07558139534883722
3.5,0.07558139534883722
5.0,0.06976744186046513
3.0,0.06976744186046513
3.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
4.0,0.8488372093023255
3.5,0.8488372093023255
4.0,0.8488372093023255
3.5,0.8488372093023255
4.0,0.8488372093023255
3.5,0.8488372093023255
3.5,0.8488372093023255
3.5,0.8488372093023255
3.5,0.8488372093023255
3.5,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
4.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
3.5,0.8488372093023255
4.0,0.8488372093023255
5.0,0.8488372093023255
3.0,0.8488372093023255
3.0,0.8488372093023255
3.5,0.8488372093023255
3.0,0.8488372093023255
3.5,0.8488372093023255
3.5,0.8488372093023255
3.0,0.8488372093023255
4.0,0.8488372093023255
4.0,0.8488372093023255
4.0,0.8488372093023255
4.0,0.8488372093023255
3.5,0.8488372093023255
3.0,0.8488372093023255
3.5,0.8488372093023255
3.0,0.8488372093023255
3.5,0.8488372093023255
3.5,0.8488372093023255
5.0,0.8488372093023255
3.5,0.8488372093023255
4.0,0.8488372093023255
3.0,0.8488372093023255
3.5,0.06976744186046513
3.0,0.06976744186046513
3.5,0.06976744186046513
3.0,0.06976744186046513
3.0,0.06976744186046513
5.0,0.06976744186046513
3.5,0.0872093023255814
5.0,0.0872093023255814
5.0,0.0872093023255814
3.5,0.19186046511627908
3.0,0.19186046511627908
3.5,0.1744186046511628
4.0,0.1744186046511628
4.0,0.1744186046511628
3.5,0.1744186046511628
4.0,0.1744186046511628
3.5,0.1744186046511628
3.5,0.1744186046511628
